fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,issue_year,issue_month,issue_day,issue_dayofweek,issue_quarter,is_weekend,total_charges,net_paid,unpaid_balance_ratio,high_fine_flag,county_encoded,state_encoded,license_type_encoded,issuing_agency_encoded,violation_status_encoded
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,10,3,2,0,65.0,65.0,0.0,1,1,17,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,24,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,17,1,7,6
150.0,0.0,0.0,0.0,201.25599999999994,0.0,2025,11,4,1,4,0,150.0,201.25599999999994,0.0,1,2,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,1,17,1,1,4
60.0,0.0,0.0,0.0,60.0,0.0,2025,4,18,4,2,0,60.0,60.0,0.0,1,2,17,8,6,6
50.0,25.0,0.0,0.0,75.0,0.0,2025,9,23,1,3,0,75.0,75.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,3,17,8,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,4,4,2,0,65.0,65.0,0.0,1,2,17,8,6,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,4,4,2,0,65.0,65.0,0.0,1,2,17,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,1,16,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,2,17,6,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,0,5,8,1,3
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,10,3,2,0,65.0,65.0,0.0,1,1,17,8,0,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,7,0,2,0,65.0,65.0,0.0,1,0,17,8,0,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,8,1,2,0,65.0,65.0,0.0,1,0,17,8,0,6
150.0,0.0,0.0,0.0,201.25599999999994,0.0,2025,11,4,1,4,0,150.0,201.25599999999994,0.0,1,2,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,25.0,0.0,0.0,75.0,0.0,2025,9,23,1,3,0,75.0,75.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,19,4,3,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,25.0,2.33,0.03,77.3,0.0,2024,11,17,6,4,1,77.33,77.27,0.0,0,0,17,8,1,6
50.0,25.0,1.34,0.26,76.08,0.0,2025,1,1,2,1,0,76.34,75.82,0.0,0,3,17,8,1,6
50.0,25.0,1.08,0.13,75.95,0.0,2025,1,1,2,1,0,76.08,75.82000000000001,0.0,0,0,17,8,1,6
115.0,0.0,0.0,0.0,115.0,0.0,2025,4,22,1,2,0,115.0,115.0,0.0,1,2,17,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,11,18,1,4,0,50.0,50.0,0.0,0,0,17,6,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,11,4,2,0,65.0,65.0,0.0,1,0,17,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,17,8,7,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,11,4,2,0,65.0,65.0,0.0,1,1,17,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,2,16,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,0,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,0,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,25.0,0.0,0.0,75.0,0.0,2025,2,23,6,1,1,75.0,75.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,0,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,3,6,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,3,24,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,3,17,11,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,11,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,12,5,2,1,65.0,65.0,0.0,1,1,16,8,0,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,15,1,2,0,65.0,65.0,0.0,1,1,6,8,0,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,15,1,2,0,65.0,65.0,0.0,1,1,16,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,6,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,4,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,17,8,7,6
115.0,0.0,0.0,0.0,115.0,0.0,2025,4,22,1,2,0,115.0,115.0,0.0,1,2,17,8,6,6
50.0,25.0,0.0,25.0,50.0,0.0,2025,3,6,3,1,0,75.0,25.0,0.0,0,0,17,8,1,0
50.0,0.0,0.0,0.0,50.0,0.0,2025,11,19,2,4,0,50.0,50.0,0.0,0,3,17,6,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,0,17,8,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,10,3,2,0,65.0,65.0,0.0,1,1,5,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,25.0,15.58,0.06,90.52,0.0,2023,5,8,0,2,0,90.58,90.46,0.0,0,1,10,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,19,4,3,0,50.0,50.0,0.0,0,3,17,7,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,4,4,2,0,65.0,65.0,0.0,1,2,24,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,11,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,4,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,0,17,8,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,16,2,2,0,65.0,65.0,0.0,1,0,17,8,0,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,11,4,2,0,65.0,65.0,0.0,1,1,17,8,0,6
95.0,0.0,0.0,0.0,95.0,0.0,2025,1,16,3,1,0,95.0,95.0,0.0,1,3,17,5,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,6,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,4,17,8,1,6
150.0,0.0,0.0,0.0,201.25599999999994,0.0,2025,11,4,1,4,0,150.0,201.25599999999994,0.0,1,2,17,5,7,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,15,1,2,0,65.0,65.0,0.0,1,1,17,8,0,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,26,5,2,1,65.0,65.0,0.0,1,2,10,8,6,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,11,4,2,0,65.0,65.0,0.0,1,1,17,8,0,6
100.0,0.0,0.0,0.0,100.0,0.0,2024,11,14,3,4,0,100.0,100.0,0.0,1,5,17,8,7,6
150.0,0.0,0.0,0.0,150.0,0.0,2024,11,14,3,4,0,150.0,150.0,0.0,1,5,16,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,3,17,8,7,6
115.0,0.0,0.0,0.0,115.0,0.0,2025,4,29,1,2,0,115.0,115.0,0.0,1,2,16,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,3,17,6,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,6,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,25.0,0.0,0.0,75.0,0.0,2025,9,19,4,3,0,75.0,75.0,0.0,0,0,17,8,1,6
115.0,60.0,18.129699999999982,0.0,201.25599999999994,0.0,2018,12,14,4,4,0,193.12969999999999,201.25599999999994,0.0,1,2,16,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,11,19,2,4,0,50.0,50.0,0.0,0,2,16,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,17,8,7,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,7,0,2,0,65.0,65.0,0.0,1,2,17,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,12,29,6,4,1,50.0,50.0,0.0,0,1,17,8,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,16,2,2,0,65.0,65.0,0.0,1,1,17,8,0,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,8,1,2,0,65.0,65.0,0.0,1,0,17,8,0,6
115.0,0.0,0.0,0.0,115.0,0.0,2025,4,16,2,2,0,115.0,115.0,0.0,1,2,17,8,3,6
65.0,30.0,0.0,0.0,95.0,0.0,2025,3,6,3,1,0,95.0,95.0,0.0,1,2,17,3,3,6
50.0,25.0,0.0,0.0,75.0,0.0,2025,9,23,1,3,0,75.0,75.0,0.0,0,3,17,8,1,6
115.0,0.0,0.0,0.0,115.0,0.0,2022,8,8,0,3,0,115.0,115.0,0.0,1,2,17,1,6,3
59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,2023,5,26,4,2,0,65.73098778004073,61.94261710794298,0.0016267006962124057,1,5,0,1,8,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,7,0,2,0,65.0,65.0,0.0,1,2,17,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,19,4,3,0,50.0,50.0,0.0,0,3,17,6,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,19,4,3,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,0,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,4,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,0,17,8,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,9,2,2,0,65.0,65.0,0.0,1,0,17,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,0,17,8,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,15,1,2,0,65.0,65.0,0.0,1,3,17,8,0,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,10,3,2,0,65.0,65.0,0.0,1,1,24,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,11,19,2,4,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,19,8,1,6
50.0,25.0,0.0,0.0,75.0,0.0,2025,9,23,1,3,0,75.0,75.0,0.0,0,4,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,16,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,19,4,3,0,50.0,50.0,0.0,0,4,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,19,4,3,0,50.0,50.0,0.0,0,3,17,8,1,6
115.0,0.0,0.0,0.0,115.0,0.0,2025,4,29,1,2,0,115.0,115.0,0.0,1,2,17,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,0,17,8,1,6
65.0,60.0,14.11,0.0,139.11,0.0,2023,4,15,5,2,1,139.11,139.11,0.0,1,1,17,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
115.0,0.0,0.0,0.0,115.0,0.0,2025,4,10,3,2,0,115.0,115.0,0.0,1,1,17,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,19,4,3,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,3,17,8,7,6
50.0,0.0,0.0,50.0,0.0,0.0,2024,11,14,3,4,0,50.0,-50.0,0.0,0,5,16,8,7,5
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,19,4,3,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,1,17,8,1,6
115.0,0.0,0.0,0.0,115.0,0.0,2025,4,29,1,2,0,115.0,115.0,0.0,1,2,17,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,19,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,2,17,8,1,6
95.0,10.0,0.0,10.0,95.0,0.0,2025,3,26,2,1,0,105.0,85.0,0.0,1,2,17,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,4,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
115.0,0.0,0.0,0.0,115.0,0.0,2025,4,18,4,2,0,115.0,115.0,0.0,1,2,15,8,3,6
115.0,0.0,0.0,0.0,115.0,0.0,2025,4,17,3,2,0,115.0,115.0,0.0,1,2,17,8,3,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,3,17,8,7,6
115.0,0.0,0.0,0.0,115.0,0.0,2025,5,1,3,2,0,115.0,115.0,0.0,1,2,16,8,6,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,5,3,5,2,1,65.0,65.0,0.0,1,2,17,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
150.0,0.0,0.0,0.0,201.25599999999994,0.0,2025,1,15,2,1,0,150.0,201.25599999999994,0.0,1,1,17,8,7,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,12,5,2,1,65.0,65.0,0.0,1,1,17,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,11,4,1,4,0,50.0,50.0,0.0,0,2,17,8,7,6
50.0,25.0,5.48,0.03,80.45,0.0,2024,8,27,1,3,0,80.48,80.42,0.0,0,1,17,8,1,6
100.0,0.0,0.0,0.0,100.0,0.0,2025,11,19,2,4,0,100.0,100.0,0.0,1,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,1,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,19,4,3,0,50.0,50.0,0.0,0,3,17,8,1,3
50.0,25.0,0.0,0.0,75.0,0.0,2025,9,23,1,3,0,75.0,75.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,19,4,3,0,50.0,50.0,0.0,0,3,17,8,1,6
95.0,0.0,0.0,0.0,95.0,0.0,2025,3,28,4,1,0,95.0,95.0,0.0,1,2,17,1,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,0,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,0,17,8,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,15,1,2,0,65.0,65.0,0.0,1,1,17,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,6,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,15,1,2,0,65.0,65.0,0.0,1,1,17,8,0,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,8,1,2,0,65.0,65.0,0.0,1,0,17,8,0,6
115.0,10.0,0.0,0.0,125.0,0.0,2025,3,15,5,1,1,125.0,125.0,0.0,1,2,15,8,3,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,4,17,8,1,6
115.0,0.0,0.0,0.0,115.0,0.0,2025,4,14,0,2,0,115.0,115.0,0.0,1,2,17,8,3,6
115.0,30.0,0.0,0.0,145.0,0.0,2025,3,21,4,1,0,145.0,145.0,0.0,1,2,16,8,6,6
65.0,30.0,0.0,0.0,95.0,0.0,2025,3,21,4,1,0,95.0,95.0,0.0,1,2,16,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,0,17,8,1,6
60.0,10.0,0.0,0.0,70.0,0.0,2025,4,5,5,2,1,70.0,70.0,0.0,1,0,14,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,2,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,24,2,3,0,50.0,50.0,0.0,0,3,17,8,1,6
59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,2023,3,29,2,1,0,65.73098778004073,61.94261710794298,0.0016267006962124057,1,5,15,8,8,6
59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,2023,3,29,2,1,0,65.73098778004073,61.94261710794298,0.0016267006962124057,1,5,16,8,8,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,4,17,8,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,11,4,2,0,65.0,65.0,0.0,1,0,17,8,0,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,10,3,2,0,65.0,65.0,0.0,1,0,21,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,11,4,1,4,0,50.0,50.0,0.0,0,1,16,8,7,6
50.0,25.0,0.0,0.0,75.0,0.0,2025,9,23,1,3,0,75.0,75.0,0.0,0,2,17,8,1,6
59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,2023,3,29,2,1,0,65.73098778004073,61.94261710794298,0.0016267006962124057,1,5,19,8,8,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,9,19,4,3,0,50.0,50.0,0.0,0,3,14,8,1,6
59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,2023,3,30,3,1,0,65.73098778004073,61.94261710794298,0.0016267006962124057,1,5,16,8,8,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,24,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,3,17,8,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,10,3,2,0,65.0,65.0,0.0,1,0,17,8,0,3
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,12,5,2,1,65.0,65.0,0.0,1,0,17,8,0,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,16,8,1,3
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,22,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,3,17,8,1,6
150.0,0.0,0.0,0.0,150.0,0.0,2025,11,4,1,4,0,150.0,150.0,0.0,1,5,17,8,7,6
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,1,17,8,7,3
50.0,0.0,0.0,0.0,50.0,0.0,2024,11,14,3,4,0,50.0,50.0,0.0,0,5,16,8,7,6
50.0,25.0,1.93,0.07,76.86,0.0,2025,2,21,4,1,0,76.93,76.79,0.0,0,3,6,8,1,6
65.0,10.0,0.0,0.0,75.0,0.0,2025,4,9,2,2,0,75.0,75.0,0.0,1,0,17,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,6,3,1,0,50.0,50.0,0.0,0,1,17,8,1,6
65.0,60.0,9.65,0.17,134.48,0.0,2023,4,15,5,2,1,134.65,134.31,0.0,1,1,17,8,6,6
115.0,0.0,0.0,0.0,115.0,0.0,2025,1,16,3,1,0,115.0,115.0,0.0,1,3,17,8,6,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,0,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,4,17,6,1,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,10,3,2,0,65.0,65.0,0.0,1,1,17,8,0,6
65.0,0.0,0.0,0.0,65.0,0.0,2025,4,11,4,2,0,65.0,65.0,0.0,1,1,17,8,0,6
115.0,10.0,0.0,0.0,125.0,0.0,2025,4,12,5,2,1,125.0,125.0,0.0,1,0,17,8,5,6
65.0,30.0,0.0,0.0,95.0,0.0,2025,3,22,5,1,1,95.0,95.0,0.0,1,2,19,8,6,6
50.0,25.0,0.0,0.0,75.0,0.0,2025,2,23,6,1,1,75.0,75.0,0.0,0,3,17,8,1,6
65.0,10.0,0.0,10.0,65.0,0.0,2025,4,9,2,2,0,75.0,55.0,0.0,1,0,19,8,6,6
115.0,10.0,0.0,0.0,125.0,0.0,2024,8,20,1,3,0,125.0,125.0,0.0,1,0,17,8,5,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,23,6,1,1,50.0,50.0,0.0,0,1,17,8,1,6
50.0,0.0,0.0,0.0,50.0,0.0,2025,3,11,1,1,0,50.0,50.0,0.0,0,0,17,8,1,6
35.0,0.0,0.0,0.0,35.0,0.0,2023,4,27,3,2,0,35.0,35.0,0.0,0,1,17,8,6,1
